ean,product_id,manufacturer,article_type,provider,tyre_width,tyre_aspect_ratio,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,tyre_tt_tl,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
4051665051667,483521,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051674,483490,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051681,483488,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051698,483487,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051704,483489,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051711,483486,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051728,483483,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051735,483482,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051742,483485,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051759,483484,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051766,483495,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051773,483492,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051780,483491,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051797,483494,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051803,483493,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051810,483499,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051827,483497,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051834,483496,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051841,483498,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051858,483503,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051865,483501,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051872,483500,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051889,483502,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051896,483466,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051902,483467,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051964,483544,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051971,483545,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051988,483532,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665051995,483533,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052008,483534,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052015,483535,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052022,483536,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052039,483537,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052046,483538,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052053,483539,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052060,483540,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052084,483542,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052091,483543,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052114,483546,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052183,520022,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052190,520024,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052206,520025,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052213,520023,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052220,520077,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052237,520078,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052244,520079,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052602,519939,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052619,519940,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052664,520034,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052671,520035,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052688,520033,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052695,520031,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052701,520032,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052718,520030,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052725,520037,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052732,520038,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052749,520036,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052756,520040,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052763,520041,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052770,520039,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052787,520043,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052794,520044,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052800,520042,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052817,520046,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052824,520048,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052831,520045,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052848,520050,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052855,520051,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052862,520049,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052879,520053,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052886,520054,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052893,520052,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052909,520056,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052916,520057,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052923,520055,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052930,520059,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052947,520060,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052954,520058,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052961,520062,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052978,520063,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052985,520061,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665052992,520065,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053005,520066,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053012,520064,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053029,520068,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053036,520069,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053043,520067,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053050,520071,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053067,520072,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053074,520070,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053142,519982,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053159,519981,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053166,519984,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053173,519983,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053180,519986,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053197,519985,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053296,519988,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053333,519992,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053388,519995,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053432,520000,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053449,520001,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053456,519930,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053463,519931,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053470,520073,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053517,520076,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053548,519927,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053555,519928,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053630,9422344,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053654,9422342,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053661,519958,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053678,519959,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053685,519960,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053692,519961,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053708,519962,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053715,519957,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053722,520003,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053739,520004,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053746,520002,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053753,520006,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053760,520007,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053777,520005,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053784,520009,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053791,520010,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053807,520008,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053814,520012,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053821,520013,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053838,520011,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053845,520015,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053852,520016,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053876,520018,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053883,520019,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053890,520017,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053906,573327,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053913,573328,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053920,573331,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053937,573332,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053944,573329,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053951,573330,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053968,573333,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053975,573334,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665053982,573335,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054002,573337,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054019,573338,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054026,573339,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054033,573340,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054040,573341,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054057,573342,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054064,573343,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054071,573344,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054088,573345,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054101,573347,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054125,573351,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054132,573352,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054149,573349,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054156,573350,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054163,573353,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054170,573354,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054194,573356,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054200,573357,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054224,573359,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054231,573360,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054392,519954,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054415,573396,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054422,573395,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054439,573398,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054446,573397,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054453,573400,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054460,573399,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054477,573402,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054484,573401,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054491,573404,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054507,573403,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054514,573406,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054521,573405,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054545,573440,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054552,573441,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054569,573442,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054590,573389,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054620,573375,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054637,573376,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054644,573377,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054668,573379,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054682,573381,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054699,573382,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054705,573383,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054712,573369,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054729,573370,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054927,634075,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054958,634085,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054965,634086,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054989,634088,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665054996,634090,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055030,573408,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055047,573407,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055054,573410,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055061,573409,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055078,573412,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055085,573411,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055092,573414,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055108,573413,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055115,573415,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055122,573416,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055139,573418,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055146,573417,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055153,573384,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055160,573385,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055177,573443,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055184,573444,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055191,573445,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055207,573446,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055214,573447,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055221,573448,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055238,573449,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055245,573450,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055252,573451,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055269,573452,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055276,573453,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055283,573454,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055290,573361,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055306,573362,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055313,573363,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055320,573364,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055344,634077,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055351,634078,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055368,634081,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055375,573419,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055382,573420,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055399,573421,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055405,573422,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055412,573423,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055429,573424,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055436,573425,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055443,573426,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055450,573427,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055467,573428,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055474,573429,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055481,573430,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055498,573431,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055504,573432,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055511,573433,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055528,573434,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055535,573435,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055542,573436,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055597,573437,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055603,573438,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055610,573439,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055634,614541,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055641,614542,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055658,614543,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055665,614544,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055672,614545,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055689,573392,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055696,573393,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055702,573394,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055726,2283416,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055733,2283417,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055740,3264041,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055764,573387,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055795,573388,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055900,634092,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055917,634093,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055931,634080,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665055948,634079,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056044,3261508,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056099,634109,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056105,634110,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056112,634111,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056129,634112,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056136,634113,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056259,614653,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056266,614654,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056273,614655,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056280,614656,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056297,614657,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056310,614659,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056327,5882723,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056334,614660,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056341,897539,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056358,897540,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056372,614593,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056389,614595,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056396,614599,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056402,614601,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056419,614603,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056426,614597,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056433,1878051,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056440,1878052,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056471,634117,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056495,634119,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056570,614566,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056587,614567,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056594,614568,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056600,614569,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056617,614570,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056624,614571,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056631,614574,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056648,614575,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056655,614572,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056662,614573,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056686,614583,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056693,614586,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056709,614592,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056716,614589,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056730,614579,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056747,614581,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056754,614582,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056761,614584,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056778,614585,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056785,614587,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056792,614588,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056808,614590,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056815,614591,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056822,614517,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056839,614519,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056846,614521,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056853,614523,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056860,614525,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056877,614527,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056884,614518,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056891,614520,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056907,614522,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056914,614524,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056921,614526,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056938,614528,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056945,614529,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056952,614531,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056983,614535,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665056990,614539,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057003,614530,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057010,614532,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057027,614534,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057034,614536,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057126,634128,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057140,634131,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057157,634132,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057171,634130,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057188,624318,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057195,624316,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057218,624315,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057225,624320,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057232,624321,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057249,624319,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057287,940727,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057294,634133,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057300,3258590,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057317,9422364,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057362,614546,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057379,614548,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057386,614550,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057393,614552,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057409,614554,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057416,614556,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057423,614558,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057430,614547,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057447,614549,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057454,614551,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057461,614553,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057478,614555,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057485,614557,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057492,614559,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057508,614560,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057515,614562,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057522,614561,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057539,614563,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057546,614565,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057553,614564,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057591,614512,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057607,614513,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057614,614514,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057676,614677,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057706,614661,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057713,614663,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057720,614664,Borbet,Felge,provider 17,,,,,,,,,,,,,,
4051665057737,614667,Borbet,Felge,provider 17,,,,,,,,,,,,,,
