product_id,manufacturer_article_number,article_description,article_number,manufacturer_code,manufacturer,group ,vehicle_type,e-mark,european,tyre_width,tyre_aspect_ratio,tyre_diameter,tyre_load_index,nett-price,price,stock,EAN,internal_code,photolink,fuel_effeciency,wet_grip,noise_performance,Noise_Class,snow_grip,ice_label,eprel_id,eprel_url,wcat,article_type
362957,245 50YR 18TPS71RFT,245/50 YR18 TL 100Y KUMHO ECSTA PS71 RFT,PS71RFT,KU,KUMHO,25,RUNFLAT BANDEN,J,N,245,50,18,100Y,102.2,243.6,>  20,8808956269890,2261803,https://www.etyre.net/preview/t3/ku-ps71rft.jpg,D,B,71,B,N,N,438674,https://eprel.ec.europa.eu/qr/438674,2,REIFEN
362962,225 55YR 17TPS71RFT,225/55 YR17 TL 97Y  KUMHO ECSTA PS71 RFT,PS71RFT,KU,KUMHO,25,RUNFLAT BANDEN,J,N,225,55,17,97Y,75.15,183.2,>  20,8808956269906,2261813,https://www.etyre.net/preview/t3/ku-ps71rft.jpg,D,C,71,B,N,N,438646,https://eprel.ec.europa.eu/qr/438646,3,REIFEN
363016,245 35YR 21TQUATPROXL,245/35 YR21 TL 96Y  VR QUATRAC PRO XL,QUATPROXL,VR,VREDESTEIN,29,ALL-SEASON PW,J,J,245,35,21,96Y,203.9,435.5,>  20,8714692347627,AP24535021YQPRA02,https://www.etyre.net/preview/t3/vr-quatpro.jpg,D,B,72,B,J,N,615315,https://eprel.ec.europa.eu/qr/615315,3,REIFEN
363023,315 35YR 20TQUATPROXL,315/35 YR20 TL 110Y VR QUATRAC PRO XL,QUATPROXL,VR,VREDESTEIN,38,ALL-SEASON 4X4/SUV,J,J,315,35,20,110Y,191.5,399,>  20,8714692348112,AP31535020YQPRA02,https://www.etyre.net/preview/t3/vr-quatpro.jpg,C,B,74,B,J,N,615262,https://eprel.ec.europa.eu/qr/615262,2,REIFEN
363056,235 65HR 18TQUATPROXL,235/65 HR18 TL 110H VR QUATRAC PRO XL,QUATPROXL,VR,VREDESTEIN,38,ALL-SEASON 4X4/SUV,J,J,235,65,18,110H,117.4,216.5,>  20,8714692347597,AP23565018HQPRA02,https://www.etyre.net/preview/t3/vr-quatpro.jpg,C,B,71,B,J,N,615860,https://eprel.ec.europa.eu/qr/615860,3,REIFEN
363074,315 35YR 22TP-ZERO*XLN,315/35 YR22 TL 111Y PI P-ZERO(*)XL NCS PZ4 QR,P-ZERO*XLN,PI,PIRELLI,17,4 X 4,J,J,315,35,22,111Y,237.45,790,>  20,8019227282634,2826300,https://www.etyre.net/preview/t3/pi-p-zeropz4.jpg,C,B,71,A,N,N,595698,https://eprel.ec.europa.eu/qr/595698,4,REIFEN
363149,225 40WR 19TV905BLUEWX,225/40 WR19 TL 93W  YOKO BLUEARTH-WIN V905 XL,V905BLUEWX,YO,YOKOHAMA,13,LUXE BANDEN M&S,J,N,225,40,19,93W,100.25,213,7,4968814987954,R5644,https://www.etyre.net/preview/t3/yo-v905bluewx.jpg,D,C,72,B,J,N,638762,https://eprel.ec.europa.eu/qr/638762,1,REIFEN
363155,265 50VR 20TV905BLUEWX,265/50 VR20 TL 111V YOKO BLUEARTH-WIN V905 XL,V905BLUEWX,YO,YOKOHAMA,13,LUXE BANDEN M&S,J,N,265,50,20,111V,156.8,329,>  20,4968814988029,R5651,https://www.etyre.net/preview/t3/yo-v905bluewx.jpg,C,C,73,B,J,N,638769,https://eprel.ec.europa.eu/qr/638769,2,REIFEN
363444,255 50VR 20TWS71XL,255/50 VR20 TL 109V KUMHO WS71 XL,WS71XL,KU,KUMHO,23,4 X 4 M&S,J,N,255,50,20,109V,135.4,270,>  20,8808956270483,2262013,https://www.etyre.net/preview/t3/ku-ws71xl.jpg,D,C,72,B,J,N,443840,https://eprel.ec.europa.eu/qr/443840,2,REIFEN
363799,205 45VR 17TWGSP2XLWU7,205/45 VR17 TL 88V  NEXEN WG SPORT 2 WU7 XL,WGSP2XLWU7,NX,NEXEN,13,LUXE BANDEN M&S,J,J,205,45,17,88V,69.65,202,14,8807622188725,16897,https://www.etyre.net/preview/t3/nx-wgsp2.jpg,D,C,67,A,J,N,457147,https://eprel.ec.europa.eu/qr/457147,1,REIFEN
363800,215 45VR 17TWGSP2XLWU7,215/45 VR17 TL 91V  NEXEN WG SPORT 2 WU7 XL,WGSP2XLWU7,NX,NEXEN,13,LUXE BANDEN M&S,J,J,215,45,17,91V,76.85,212,15,8807622188732,16899,https://www.etyre.net/preview/t3/nx-wgsp2.jpg,D,B,69,A,J,N,457146,https://eprel.ec.europa.eu/qr/457146,1,REIFEN
363818,215 55HR 16TWGSG3WH21,215/55 HR16 TL 93H  NEXEN WG SNOW G3 WH21,WGSG3WH21,NX,NEXEN,13,LUXE BANDEN M&S,J,J,215,55,16,93H,71.1,185,>  20,8807622102677,16527,https://www.etyre.net/preview/t3/nx-wgsg3wh21.jpg,D,B,72,B,J,N,432907,https://eprel.ec.europa.eu/qr/432907,1,REIFEN
363882,195 50VR 15TTR1,195/50 VR15 TL 82V  TOYO PROXES TR1,TR1,TO,TOYO,11,LUXE BANDEN,J,N,195,50,15,82V,42.5,69,>  20,4981910516231,4053900,https://www.etyre.net/preview/t3/to-tr1.jpg,D,B,70,B,N,N,603898,https://eprel.ec.europa.eu/qr/603898,1,REIFEN
364130,205 60HR 16TLM005,205/60 HR16 TL 92H  BR BLIZZAK LM005,LM005,BR,BRIDGESTONE,13,LUXE BANDEN M&S,J,J,205,60,16,92H,83.95,191,>  20,3286341530919,15309,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381908,https://eprel.ec.europa.eu/qr/381908,1,REIFEN
364133,195 55HR 16TLM005,195/55 HR16 TL 87H  BR BLIZZAK LM005,LM005,BR,BRIDGESTONE,13,LUXE BANDEN M&S,J,J,195,55,16,87H,87.15,213,>  20,3286341530117,15301,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381900,https://eprel.ec.europa.eu/qr/381900,1,REIFEN
364135,205 55TR 16TLM005,205/55 TR16 TL 91T  BR BLIZZAK LM005,LM005,BR,BRIDGESTONE,13,LUXE BANDEN M&S,J,J,205,55,16,91T,79.45,185,>  20,3286341529319,15293,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381892,https://eprel.ec.europa.eu/qr/381892,1,REIFEN
364142,195 50HR 16TLM005XL,195/50 HR16 TL 88H  BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,13,LUXE BANDEN M&S,J,J,195,50,16,88H,98.55,268,7,3286341530018,15300,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381899,https://eprel.ec.europa.eu/qr/381899,1,REIFEN
364152,205 50VR 17TLM005XL,205/50 VR17 TL 93V  BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,13,LUXE BANDEN M&S,J,J,205,50,17,93V,109.85,251,>  20,3286341531916,15319,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381918,https://eprel.ec.europa.eu/qr/381918,1,REIFEN
364156,205 45VR 17TLM005XL,205/45 VR17 TL 88V  BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,13,LUXE BANDEN M&S,J,J,205,45,17,88V,114.2,286,>  20,3286341531411,15314,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381913,https://eprel.ec.europa.eu/qr/381913,1,REIFEN
364163,215 40VR 17TLM005XL,215/40 VR17 TL 87V  BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,13,LUXE BANDEN M&S,J,J,215,40,17,87V,121.95,305,>  20,3286341531213,15312,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381911,https://eprel.ec.europa.eu/qr/381911,1,REIFEN
364181,255 35WR 20TLM005XL,255/35 WR20 TL 97W  BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,13,LUXE BANDEN M&S,J,J,255,35,20,97W,255.8,512,>  20,3286341535815,15358,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,73,B,J,N,381978,https://eprel.ec.europa.eu/qr/381978,2,REIFEN
364185,215 65HR 16TLM005,215/65 HR16 TL 98H  BR BLIZZAK LM005,LM005,BR,BRIDGESTONE,23,4 X 4 M&S,J,N,215,65,16,98H,100.95,226,>  20,3286341397611,13976,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381802,https://eprel.ec.europa.eu/qr/381802,3,REIFEN
364186,215 65HR 16TLM005XL,215/65 HR16 TL 102H BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,23,4 X 4 M&S,J,J,215,65,16,102H,101.65,243,>  20,3286341501018,15010,https://www.etyre.net/preview/t3/br-lm005.jpg,B,A,71,B,J,N,381806,https://eprel.ec.europa.eu/qr/381806,3,REIFEN
364205,255 60VR 18TLM005XL,255/60 VR18 TL 112V BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,23,4 X 4 M&S,J,J,255,60,18,112V,136.55,342,4,3286341506914,15069,https://www.etyre.net/preview/t3/br-lm005.jpg,B,A,73,B,J,N,381829,https://eprel.ec.europa.eu/qr/381829,2,REIFEN
364206,265 60HR 18TLM005XL,265/60 HR18 TL 114H BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,23,4 X 4 M&S,J,N,265,60,18,114H,150.55,359,10,3286341507119,15071,https://www.etyre.net/preview/t3/br-lm005.jpg,B,A,73,B,J,N,381830,https://eprel.ec.europa.eu/qr/381830,2,REIFEN
364209,215 50VR 18TLM005,215/50 VR18 TL 92V  BR BLIZZAK LM005,LM005,BR,BRIDGESTONE,23,4 X 4 M&S,J,J,215,50,18,92V,115.25,334,>  20,3286341873313,18733,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,71,B,J,N,381991,https://eprel.ec.europa.eu/qr/381991,1,REIFEN
364214,275 45VR 19TLM005XL,275/45 VR19 TL 108V BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,23,4 X 4 M&S,J,J,275,45,19,108V,180.45,460,>  20,3286341507515,15075,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,73,B,J,N,381832,https://eprel.ec.europa.eu/qr/381832,2,REIFEN
364215,255 55VR 20TLM005XL,255/55 VR20 TL 110V BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,23,4 X 4 M&S,J,J,255,55,20,110V,236.15,494,>  20,3286341512311,15123,https://www.etyre.net/preview/t3/br-lm005.jpg,B,A,73,B,J,N,381851,https://eprel.ec.europa.eu/qr/381851,2,REIFEN
364217,275 50VR 20TLM005XL,275/50 VR20 TL 113V BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,23,4 X 4 M&S,J,J,275,50,20,113V,216.15,455,>  20,3286341511413,15114,https://www.etyre.net/preview/t3/br-lm005.jpg,B,A,73,B,J,N,381850,https://eprel.ec.europa.eu/qr/381850,2,REIFEN
364221,315 35VR 20TLM005XL,315/35 VR20 TL 110V BR BLIZZAK LM005 XL,LM005XL,BR,BRIDGESTONE,23,4 X 4 M&S,J,J,315,35,20,110V,223.15,646,>  20,3286341509014,15090,https://www.etyre.net/preview/t3/br-lm005.jpg,C,A,73,B,J,N,381841,https://eprel.ec.europa.eu/qr/381841,2,REIFEN
364243,205 50VR 15TTR1XL,205/50 VR15 TL 89V  TOYO PROXES TR1 XL,TR1XL,TO,TOYO,11,LUXE BANDEN,J,N,205,50,15,89V,76.45,101,>  20,4981910519065,4054300,https://www.etyre.net/preview/t3/to-tr1xl.jpg,D,B,70,B,N,N,603901,https://eprel.ec.europa.eu/qr/603901,1,REIFEN
364256,215 45WR 18TPROXR51A,215/45 WR18 TL 89W  TOYO PROXES R51A,PROXR51A,TO,TOYO,11,LUXE BANDEN,J,N,215,45,18,89W,86.85,151,>  20,4981910516422,3397700,https://www.etyre.net/preview/t3/to-proxr51a.jpg,C,C,69,B,N,N,573069,https://eprel.ec.europa.eu/qr/573069,1,REIFEN
364377,225 35YR 19TEAGF1AS5XL,225/35 YR19 TL 88Y  GY EAG-F1 AS5 XL FP,EAGF1AS5XL,GY,GOODYEAR,11,LUXE BANDEN,J,J,225,35,19,88Y,110.9,240,>  20,5452000820433,549471,https://www.etyre.net/preview/t3/gy-eagf1as5xl.jpg,C,A,71,B,N,N,611049,https://eprel.ec.europa.eu/qr/611049,1,REIFEN
364379,225 40YR 19TEAGF1AS5XL,225/40 YR19 TL 93Y  GY EAG-F1 AS5 XL FP,EAGF1AS5XL,GY,GOODYEAR,11,LUXE BANDEN,J,J,225,40,19,93Y,121.75,268.5,>  20,5452000834225,574737,https://www.etyre.net/preview/t3/gy-eagf1as5xl.jpg,B,A,70,B,N,N,530810,https://eprel.ec.europa.eu/qr/530810,1,REIFEN
364383,225 45YR 18TEAGF1AS5JE,225/45 YR18 TL 95Y  GY EAG-F1 AS5 XL FI JE FP,EAGF1AS5JE,GY,GOODYEAR,11,LUXE BANDEN,J,J,225,45,18,95Y,111.5,222,>  20,4038526020543,576023,https://www.etyre.net/preview/t3/gy-eagf1as5je.jpg,B,B,71,B,N,N,530861,https://eprel.ec.europa.eu/qr/530861,1,REIFEN
364396,245 40YR 19TEAGF1AS5XL,245/40 YR19 TL 98Y  GY EAG-F1 AS5 XL FP,EAGF1AS5XL,GY,GOODYEAR,11,LUXE BANDEN,J,J,245,40,19,98Y,121.85,270.5,>  20,5452000824905,549722,https://www.etyre.net/preview/t3/gy-eagf1as5xl.jpg,C,A,72,B,N,N,611056,https://eprel.ec.europa.eu/qr/611056,3,REIFEN
364398,245 45YR 19TEAGF1AS5XL,245/45 YR19 TL 102Y GY EAG-F1 AS5 XL FP,EAGF1AS5XL,GY,GOODYEAR,11,LUXE BANDEN,J,J,245,45,19,102Y,130,295.5,>  20,5452000824868,549718,https://www.etyre.net/preview/t3/gy-eagf1as5xl.jpg,C,A,72,B,N,N,611124,https://eprel.ec.europa.eu/qr/611124,3,REIFEN
364401,255 35YR 19TEAGF1AS5XL,255/35 YR19 TL 96Y  GY EAG-F1 AS5 XL FP,EAGF1AS5XL,GY,GOODYEAR,11,LUXE BANDEN,J,J,255,35,19,96Y,111.8,247.5,>  20,5452000824813,549713,https://www.etyre.net/preview/t3/gy-eagf1as5xl.jpg,C,A,71,B,N,N,611595,https://eprel.ec.europa.eu/qr/611595,2,REIFEN
364402,255 40YR 19TEAGF1AS5XL,255/40 YR19 TL 100Y GY EAG-F1 AS5 XL FP,EAGF1AS5XL,GY,GOODYEAR,11,LUXE BANDEN,J,J,255,40,19,100Y,124.2,272,19,5452000824530,549694,https://www.etyre.net/preview/t3/gy-eagf1as5xl.jpg,C,A,72,B,N,N,611121,https://eprel.ec.europa.eu/qr/611121,2,REIFEN
364577,215 45WR 17TW320XLAO,215/45 WR17 TL 91W  HA W320 I*CEPT EVO2 XL AO,W320XLAO,HA,HANKOOK,13,LUXE BANDEN M&S,J,J,215,45,17,91W,110.85,197,>  20,8808563415444,1021312,https://www.etyre.net/preview/t3/ha-w320.jpg,D,B,71,B,J,N,463518,https://eprel.ec.europa.eu/qr/463518,1,REIFEN
364593,205 75 R 16TRW12,205/75  R16 TL 110R HA RW12 WIN I*CEPT LV,RW12,HA,HANKOOK,24,BESTELWAGEN BANDEN M,J,J,205,75,16,110R,79.35,158.5,>  20,8808563449029,2021010,https://www.etyre.net/preview/t3/ha-rw12.jpg,D,C,73,B,J,N,522201,https://eprel.ec.europa.eu/qr/522201,3,REIFEN
364613,245 35ZR 21TPS4SXLACT0,245/35 ZR21 TL 96Y  MI SPORT 4S ACOUST XL T0,PS4SXLACT0,MI,MICHELIN,11,LUXE BANDEN,J,N,245,35,21,96Y,225.3,379.5,>  20,3528703848479,384847,https://www.etyre.net/preview/t3/mi-ps4s.jpg,C,A,71,B,N,N,410155,https://eprel.ec.europa.eu/qr/410155,3,REIFEN
364667,315 40VR 21TWINPROXL,315/40 VR21 TL 115V VR WINTRAC PRO XL,WINPROXL,VR,VREDESTEIN,23,4 X 4 M&S,J,J,315,40,21,115V,231.9,415,>  20,8714692352515,AP31540021VWPRA02,https://www.etyre.net/preview/t3/vr-winpro.jpg,C,B,73,B,J,N,616307,https://eprel.ec.europa.eu/qr/616307,4,REIFEN
364674,295 40VR 20TWINPROXL,295/40 VR20 TL 110V VR WINTRAC PRO XL,WINPROXL,VR,VREDESTEIN,23,4 X 4 M&S,J,J,295,40,20,110V,175.1,342.5,>  20,8714692352485,AP29540020VWPRA02,https://www.etyre.net/preview/t3/vr-winpro.jpg,C,B,73,B,J,N,616311,https://eprel.ec.europa.eu/qr/616311,2,REIFEN
364680,225 35WR 19TWINPROXL,225/35 WR19 TL 88W  VR WINTRAC PRO XL,WINPROXL,VR,VREDESTEIN,13,LUXE BANDEN M&S,J,J,225,35,19,88W,137.2,269.5,12,8714692351990,AP22535019WWPRA02,https://www.etyre.net/preview/t3/vr-winpro.jpg,E,B,72,B,J,N,616305,https://eprel.ec.europa.eu/qr/616305,1,REIFEN
364691,205 40VR 18TWINPROXL,205/40 VR18 TL 86V  VR WINTRAC PRO XL,WINPROXL,VR,VREDESTEIN,13,LUXE BANDEN M&S,J,J,205,40,18,86V,89.5,186,>  20,8714692351877,AP20540018VWPRA02,https://www.etyre.net/preview/t3/vr-winpro.jpg,D,B,72,B,J,N,616271,https://eprel.ec.europa.eu/qr/616271,1,REIFEN
364699,215 40VR 17TWINPROXL,215/40 VR17 TL 87V  VR WINTRAC PRO XL,WINPROXL,VR,VREDESTEIN,13,LUXE BANDEN M&S,J,J,215,40,17,87V,104.25,180,>  20,8714692351938,AP21540017VWPRA02,https://www.etyre.net/preview/t3/vr-winpro.jpg,D,B,72,B,J,N,615793,https://eprel.ec.europa.eu/qr/615793,1,REIFEN
365151,195 55HR 20TUGPERF+XL,195/55 HR20 TL 95H  GY UG PERFORMANCE+ XL,UGPERF+XL,GY,GOODYEAR,13,LUXE BANDEN M&S,J,J,195,55,20,95H,111.15,227.5,>  20,5452000829726,574216,https://www.etyre.net/preview/t3/gy-ugperf+xl.jpg,C,C,70,B,J,N,611085,https://eprel.ec.europa.eu/qr/611085,3,REIFEN
365428,185 60TR 15TPRIM4,185/60 TR15 TL 84T  MI PRIMACY 4,PRIM4,MI,MICHELIN,11,LUXE BANDEN,J,J,185,60,15,84T,85.75,131,>  20,3528707639134,763913,https://www.etyre.net/preview/t3/mi-primacy4.jpg,C,A,68,B,N,N,412024,https://eprel.ec.europa.eu/qr/412024,1,REIFEN
365528,205 65 R 16TUGCARGO,205/65  R16 TL 107T GY ULTRAGRIP CARGO,UGCARGO,GY,GOODYEAR,24,BESTELWAGEN BANDEN M,J,J,205,65,16,107T,112.75,220.5,8,5452000597151,571074,https://www.etyre.net/preview/t3/gy-ugcargo.jpg,D,C,73,B,J,N,611057,https://eprel.ec.europa.eu/qr/611057,1,REIFEN
365593,215 65HR 16TPRECON6,215/65 HR16 TL 98H  CO PREMIUM CONT 6,PRECON6,CO,CONTINENTAL,11,LUXE BANDEN,J,J,215,65,16,98H,87.6,170.5,>  20,4019238030617,358874,https://www.etyre.net/preview/t3/co-precon6.jpg,C,A,71,B,N,N,481969,https://eprel.ec.europa.eu/qr/481969,3,REIFEN
365649,305 30ZR 21TP-ZERONA1,305/30 ZR21 TL 100Y PI P-ZERO (NA1) PZ4,P-ZERONA1,PI,PIRELLI,11,LUXE BANDEN,J,J,305,30,21,100Y,269.98,729,>  20,8019227383201,3832000,https://www.etyre.net/preview/t3/pi-p-zeropz4.jpg,D,A,73,B,N,N,596522,https://eprel.ec.europa.eu/qr/596522,2,REIFEN
365651,285 30ZR 22TP-ZEROAONC,285/30 ZR22 TL 101Y PI P-ZERO (AO) NCS XL PZ4,P-ZEROAONC,PI,PIRELLI,17,4 X 4,J,J,285,30,22,101Y,257.5,692,>  20,8019227285727,2857200,https://www.etyre.net/preview/t3/pi-p-zeropz4.jpg,C,B,70,A,N,N,595719,https://eprel.ec.europa.eu/qr/595719,2,REIFEN
365654,235 35ZR 19TP-ZEROMO1X,235/35 ZR19 TL 91Y  PI P-ZERO (MO1) XL PZ4,P-ZEROMO1X,PI,PIRELLI,11,LUXE BANDEN,J,J,235,35,19,91Y,123,327,>  20,8019227310627,3106200,https://www.etyre.net/preview/t3/pi-p-zeropz4.jpg,D,A,69,A,N,N,595842,https://eprel.ec.europa.eu/qr/595842,1,REIFEN
365657,275 35ZR 21TP-ZEROAONC,275/35 ZR21 TL 103Y PI P-ZERO (AO) NCS XL PZ4,P-ZEROAONC,PI,PIRELLI,11,LUXE BANDEN,J,J,275,35,21,103Y,244.9,653,>  20,8019227285710,2857100,https://www.etyre.net/preview/t3/pi-p-zeropz4.jpg,C,A,70,A,N,N,595718,https://eprel.ec.europa.eu/qr/595718,2,REIFEN
365658,275 35WR 22TPZRASBNCSX,275/35 WR22 TL 104W PI PZERO A/S (B) NCS XL,PZRASBNCSX,PI,PIRELLI,11,LUXE BANDEN,J,J,275,35,22,104W,345.66,911,>  20,8019227361551,3615500,https://www.etyre.net/preview/t3/pi-pzeroallse.jpg,C,A,71,B,N,N,596219,https://eprel.ec.europa.eu/qr/596219,2,REIFEN
365694,265 50VR 20TALPIN5SUVX,265/50 VR20 TL 111V MI PIL ALPIN 5 SUV XL,ALPIN5SUVX,MI,MICHELIN,23,4 X 4 M&S,J,J,265,50,20,111V,221,390,>  20,3528704841738,484173,https://www.etyre.net/preview/t3/mi-alpin5.jpg,C,C,71,B,J,N,410649,https://eprel.ec.europa.eu/qr/410649,2,REIFEN
365861,205 60HR 16TTS860S*SSR,205/60 HR16 TL 96H  CO TS860 S * XL SSR,TS860S*SSR,CO,CONTINENTAL,28,RUNFLAT BANDEN M&S,J,J,205,60,16,96H,99,163.5,>  20,4019238789607,355052,https://www.etyre.net/preview/t3/co-ts860sssr.jpg,C,C,72,B,J,N,479621,https://eprel.ec.europa.eu/qr/479621,1,REIFEN
365873,225 50VR 19TTS860SXLAO,225/50 VR19 TL 100V CO TS860 S AO XL FR,TS860SXLAO,CO,CONTINENTAL,13,LUXE BANDEN M&S,J,J,225,50,19,100V,176.15,321.5,15,4019238807424,355157,https://www.etyre.net/preview/t3/co-ts860sxlao.jpg,B,B,72,B,J,N,482968,https://eprel.ec.europa.eu/qr/482968,3,REIFEN
365874,225 45VR 19TTS860S*SSR,225/45 VR19 TL 96V  CO TS860 S SSR * XL FR,TS860S*SSR,CO,CONTINENTAL,28,RUNFLAT BANDEN M&S,J,J,225,45,19,96V,228.55,428,5,4019238031218,355405,https://www.etyre.net/preview/t3/co-ts860sssr.jpg,C,C,72,B,J,N,479721,https://eprel.ec.europa.eu/qr/479721,3,REIFEN
366152,225 55 R 17TCOMTRAC2,225/55  R17 TL 109H VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,225,55,17,109H,111.5,206,>  20,8714692351037,AP22555017HC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,C,B,71,B,N,N,554145,https://eprel.ec.europa.eu/qr/554145,3,REIFEN
366153,235 60 R 17TCOMTRAC2,235/60  R17 TL 117R VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,235,60,17,117R,122.45,208,>  20,8714692351044,AP23560017RC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,C,B,71,B,N,N,554141,https://eprel.ec.europa.eu/qr/554141,2,REIFEN
366154,215 60 R 17TCOMTRAC2,215/60  R17 TL 109T VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,215,60,17,109T,103.85,193.5,>  20,8714692351013,AP21560017TC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,C,B,71,B,N,N,554151,https://eprel.ec.europa.eu/qr/554151,3,REIFEN
366156,195 60 R 16TCOMTRAC2,195/60  R16 TL 99H  VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,195,60,16,99H,76.4,135,5,8714692351006,AP19560016HC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,D,B,71,B,N,N,554105,https://eprel.ec.europa.eu/qr/554105,1,REIFEN
366157,235 65 R 16TCOMTRAC2,235/65  R16 TL 115R VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,235,65,16,115R,96.4,174.5,8,8714692341939,AP23565016RC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,C,B,71,B,N,N,554116,https://eprel.ec.europa.eu/qr/554116,2,REIFEN
366159,215 65 R 16TCOMTRAC2,215/65  R16 TL 109T VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,215,65,16,109T,84.47,155,>  20,8714692341793,AP21565016TC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,C,B,71,B,N,N,554124,https://eprel.ec.europa.eu/qr/554124,3,REIFEN
366161,195 65 R 16TCOMTRAC2,195/65  R16 TL 104T VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,195,65,16,104T,84.55,136,>  20,8714692341618,AP19565016TC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,D,B,71,B,N,N,554136,https://eprel.ec.europa.eu/qr/554136,1,REIFEN
366164,195 75 R 16TCOMTRAC2,195/75  R16 TL 110R VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,195,75,16,110R,76.2,128.5,>  20,8714692341656,AP19575016RC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,C,B,71,B,N,N,554131,https://eprel.ec.europa.eu/qr/554131,1,REIFEN
366166,225 70 R 15TCOMTRAC2,225/70  R15 TL 112S VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,225,70,15,112S,87.15,143,>  20,8714692341892,AP22570015SC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,C,B,71,B,N,N,554118,https://eprel.ec.europa.eu/qr/554118,3,REIFEN
366167,215 70 R 15TCOMTRAC2,215/70  R15 TL 109S VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,215,70,15,109S,83.45,141.5,>  20,8714692341816,AP21570015SC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,D,B,71,B,N,N,554122,https://eprel.ec.europa.eu/qr/554122,3,REIFEN
366168,195 70 R 15TCOMTRAC2,195/70  R15 TL 104R VR COMTRAC 2,COMTRAC2,VR,VREDESTEIN,16,BESTELWAGEN BANDEN,J,N,195,70,15,104R,64.15,115,>  20,8714692341632,AP19570015RC2SA00,https://www.etyre.net/preview/t3/vr-comtrac2.jpg,D,B,71,B,N,N,554133,https://eprel.ec.europa.eu/qr/554133,1,REIFEN
366189,215 50VR 18TALPIN5,215/50 VR18 TL 92V  MI PIL ALPIN 5,ALPIN5,MI,MICHELIN,13,LUXE BANDEN M&S,J,J,215,50,18,92V,160.45,253.5,8,3528704545865,454586,https://www.etyre.net/preview/t3/mi-alpin5.jpg,D,B,70,B,J,N,410501,https://eprel.ec.europa.eu/qr/410501,1,REIFEN
366281,205 50ZR 17TPZEROROSN5,205/50 ZR17 TL 89Y  PI PZERO ROSSO (N5),PZEROROSN5,PI,PIRELLI,11,LUXE BANDEN,J,J,205,50,17,89Y,126.5,318,16,8019227356946,3569400,https://www.etyre.net/preview/t3/pi-pzerorosso.jpg,D,A,71,B,N,N,596142,https://eprel.ec.europa.eu/qr/596142,1,REIFEN
